Flow ID;Src IP;Src Port;Dst IP;Dst Port;Protocol;Timestamp;Flow Duration;Tot Fwd Pkts;Tot Bwd Pkts;TotLen Fwd Pkts;TotLen Bwd Pkts;Fwd Pkt Len Max;Fwd Pkt Len Min;Fwd Pkt Len Mean;Fwd Pkt Len Std;Bwd Pkt Len Max;Bwd Pkt Len Min;Bwd Pkt Len Mean;Bwd Pkt Len Std;Flow Byts/s;Flow Pkts/s;Flow IAT Mean;Flow IAT Std;Flow IAT Max;Flow IAT Min;Fwd IAT Tot;Fwd IAT Mean;Fwd IAT Std;Fwd IAT Max;Fwd IAT Min;Bwd IAT Tot;Bwd IAT Mean;Bwd IAT Std;Bwd IAT Max;Bwd IAT Min;Fwd PSH Flags;Bwd PSH Flags;Fwd URG Flags;Bwd URG Flags;Fwd Header Len;Bwd Header Len;Fwd Pkts/s;Bwd Pkts/s;Pkt Len Min;Pkt Len Max;Pkt Len Mean;Pkt Len Std;Pkt Len Var;FIN Flag Cnt;SYN Flag Cnt;RST Flag Cnt;PSH Flag Cnt;ACK Flag Cnt;URG Flag Cnt;CWE Flag Count;ECE Flag Cnt;Down/Up Ratio;Pkt Size Avg;Fwd Seg Size Avg;Bwd Seg Size Avg;Fwd Byts/b Avg;Fwd Pkts/b Avg;Fwd Blk Rate Avg;Bwd Byts/b Avg;Bwd Pkts/b Avg;Bwd Blk Rate Avg;Subflow Fwd Pkts;Subflow Fwd Byts;Subflow Bwd Pkts;Subflow Bwd Byts;Init Fwd Win Byts;Init Bwd Win Byts;Fwd Act Data Pkts;Fwd Seg Size Min;Active Mean;Active Std;Active Max;Active Min;Idle Mean;Idle Std;Idle Max;Idle Min;Label
134.221.96.9-0.150.0.45-0-0-0;134221969;0;150045;0;0;25/03/2025 00:01;471122;1;1;0;0;0;0;0;0;0;0;0;0;0;4.245.184.899.028.270;4711220;0;4711220;4711220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,12E+15;2,12E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.14-153.164.4.214-0-0-0;1342219614;0;1531644214;0;0;25/03/2025 00:02;8784;2;1;0;0;0;0;0;0;0;0;0;0;0;3.415.300.546.448.080;43920;6,16E+15;87480;360;87480;87480;0;87480;87480;0;0;0;0;0;0;0;0;0;0;0;2,28E+16;1,14E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.9-70.26.0.40-0-0-0;134221969;0;7026040;0;0;25/03/2025 00:02;33984;1;1;0;0;0;0;0;0;0;0;0;0;0;5.885.122.410.546.130;339840;0;339840;339840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,94E+16;2,94E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.5-153.195.5.100-0-0-0;134221965;0;1531955100;0;0;25/03/2025 00:01;8201221;9;1;0;0;0;0;0;0;0;0;0;0;0;12.193.306.338.165.900;9,11E+15;1,81E+16;43608710;0;43609540;54511925;1,54E+16;43608710;0;0;0;0;0;0;0;0;0;0;0;0;1,10E+16;1,22E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.13-88.40.0.21-0-0-0;1342219613;0;8840021;0;0;25/03/2025 00:02;45027949;1;1;0;0;0;0;0;0;0;0;0;0;0;0.0444168576276925;4,50E+14;0;4,50E+14;4,50E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,22E+16;2,22E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;4,50E+14;0;4,50E+14;4,50E+14;0
134.221.96.5-148.82.0.20-0-0-0;134221965;0;14882020;0;0;25/03/2025 00:00;5418127;7;1;0;0;0;0;0;0;0;0;0;0;0;14.765.250.057.815.100;7,74E+15;1,84E+16;49492600;810;53841260;8,97E+15;1,99E+16;49492600;810;0;0;0;0;0;0;0;0;0;0;0;1,29E+16;1,85E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.3-154.115.4.214-0-0-0;134221963;0;1541154214;0;0;25/03/2025 00:02;65238754;4366;1;0;0;0;0;0;0;0;0;0;0;0;669.387.401.237.001;1,49E+16;2,90E+15;70543930;0;6,52E+14;1,49E+16;2,90E+15;70543930;0;0;0;0;0;0;0;0;0;0;0;0;6,69E+14;1,53E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4366;0;1;0;-1;-1;0;0;3,00E+16;2,03E+16;43269290;120150;6,31E+15;6,08E+15;70543930;50618850;0
134.221.96.4-244.75.4.214-0-0-0;134221964;0;244754214;0;0;25/03/2025 00:01;20632;2;1;0;0;0;0;0;0;0;0;0;0;0;14.540.519.581.233.000;103160;1,45E+16;206040;280;206040;206040;0;206040;206040;0;0;0;0;0;0;0;0;0;0;0;9,69E+15;4,85E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.7-125.154.0.86-0-0-0;134221967;0;125154086;0;0;25/03/2025 00:02;24382;1;1;0;0;0;0;0;0;0;0;0;0;0;8.202.772.537.117.540;243820;0;243820;243820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,10E+16;4,10E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
192.168.188.24-18.64.119.56-59010-443-6;19216818824;59010;186411956;443;6;25/03/2025 00:02;6509;0;2;0;10;0;0;0;0;10;0;5;7,07E+15;1,54E+16;3.072.668.612.690.120;65090;0;65090;65090;0;0;0;0;0;65090;65090;0;65090;65090;0;0;0;0;0;52;0;3,07E+15;0;10;6,67E+15;5,77E+15;3,33E+15;0;0;0;0;1;0;0;0;0;10;0;5;0;0;0;0;0;0;0;0;2;1;-1;147;0;0;0;0;0;0;0;0;0;0;0
134.221.96.7-142.89.2.205-0-0-0;134221967;0;142892205;0;0;25/03/2025 00:02;224252;2;1;0;0;0;0;0;0;0;0;0;0;0;13.377.807.109.858.500;1121260;1,55E+16;2219010;23510;23510;23510;0;23510;23510;0;0;0;0;0;0;0;0;0;0;0;8,92E+15;4,46E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.0-0.0.0.103-0-0-0;134221960;0;103;0;0;25/03/2025 00:01;41139451;1;1;0;0;0;0;0;0;0;0;0;0;0;0.0486151358704324;4,11E+14;0;4,11E+14;4,11E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,43E+16;2,43E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;4,11E+14;0;4,11E+14;4,11E+14;0
134.221.96.13-71.113.0.32-0-0-0;1342219613;0;71113032;0;0;25/03/2025 00:01;45067926;2;1;0;0;0;0;0;0;0;0;0;0;0;0.066566187225922;2,25E+14;3,19E+23;4,51E+12;123260;4,51E+12;4,51E+12;0;4,51E+12;4,51E+12;0;0;0;0;0;0;0;0;0;0;0;4,44E+16;2,22E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;123260;0;123260;123260;4,51E+12;0;4,51E+12;4,51E+12;0
134.221.104.0-0.0.4.214-0-0-0;1342211040;0;4214;0;0;25/03/2025 00:01;74757669;503;1;0;0;0;0;0;0;0;0;0;0;0;6.741.783.240.994.310;1,49E+14;1,58E+16;2,72E+14;0;7,48E+14;1,49E+16;1,58E+15;2,72E+14;0;0;0;0;0;0;0;0;0;0;0;0;6,73E+15;1,34E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;503;0;1;0;-1;-1;0;0;241076675;1,66E+16;41168910;4234690;1,63E+13;8,02E+15;2,72E+14;89369880;0
134.221.96.14-13.202.4.214-0-0-0;1342219614;0;132024214;0;0;25/03/2025 00:02;19032;2;1;0;0;0;0;0;0;0;0;0;0;0;1.576.292.559.899.110;95160;1,34E+16;190040;280;190040;190040;0;190040;190040;0;0;0;0;0;0;0;0;0;0;0;1,05E+16;5,25E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
192.168.188.24-52.11.248.90-0-0-0;19216818824;0;521124890;0;0;25/03/2025 00:00;384912;2;1;0;0;0;0;0;0;0;0;0;0;0;7.793.989.275.470.750;1924560;1,10E+14;2002650;1846470;2002650;2002650;0;2002650;2002650;0;0;0;0;0;0;0;0;0;0;0;5,20E+15;2,60E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.11-222.55.4.129-0-0-0;1342219611;0;222554129;0;0;25/03/2025 00:01;8668;1;1;0;0;0;0;0;0;0;0;0;0;0;23.073.373.327.180.400;86680;0;86680;86680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,15E+16;1,15E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.0-0.0.0.115-0-0-0;134221960;0;115;0;0;25/03/2025 00:00;813;1;1;0;0;0;0;0;0;0;0;0;0;0;24.600.246.002.460.000;8130;0;8130;8130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,23E+16;1,23E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.0-0.0.4.208-0-0-0;134221960;0;4208;0;0;25/03/2025 00:01;101480;2;1;0;0;0;0;0;0;0;0;0;0;0;29.562.475.364.603.800;507400;2,61E+16;692090;322710;322710;322710;0;322710;322710;0;0;0;0;0;0;0;0;0;0;0;1,97E+15;9,85E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.14-200.184.4.206-0-0-0;1342219614;0;2001844206;0;0;24/03/2025 23:59;7071010;1;1;0;0;0;0;0;0;0;0;0;0;0;0.2828450249681445;70710100;0;70710100;70710100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,41E+16;1,41E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;70710100;0;70710100;70710100;0
134.221.96.9-154.168.0.45-0-0-0;134221969;0;154168045;0;0;24/03/2025 23:59;25680489;4;1;0;0;0;0;0;0;0;0;0;0;0;0.1947003423493999;642012225;2,29E+16;85171410;31700950;1,72E+14;57211160;2,22E+15;72452780;31700950;0;0;0;0;0;0;0;0;0;0;0;1,56E+16;3,89E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;-1;-1;0;0;31700950;0;31700950;31700950;7,50E+15;9,12E+15;85171410;67479750;0
134.221.96.1-155.54.0.40-0-0-0;134221961;0;15554040;0;0;25/03/2025 00:01;27038787;25;1;0;0;0;0;0;0;0;0;0;0;0;0.961581597576844;1,08E+16;4,90E+14;2,45E+14;240;25289620;1,05E+16;3,83E+15;18482600;240;0;0;0;0;0;0;0;0;0;0;0;9,25E+15;3,70E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;1;0;-1;-1;0;0;0;0;0;0;2,45E+14;0;2,45E+14;2,45E+14;0
134.221.96.0-0.0.0.73-0-0-0;134221960;0;73;0;0;25/03/2025 00:01;920190;1;1;0;0;0;0;0;0;0;0;0;0;0;2.173.464.175.876.720;9201900;0;9201900;9201900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,09E+16;1,09E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.9-0.150.0.44-0-0-0;134221969;0;150044;0;0;25/03/2025 00:01;1659326;12;1;0;0;0;0;0;0;0;0;0;0;0;7.834.506.299.545.710;1,38E+16;8,78E+15;2737750;42740;14532110;1,32E+15;8,93E+15;2737750;42740;0;0;0;0;0;0;0;0;0;0;0;7,23E+15;6,03E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.0-0.0.1.55-0-0-0;134221960;0;155;0;0;25/03/2025 00:01;3137066;1;1;0;0;0;0;0;0;0;0;0;0;0;0.6375383877801742;31370660;0;31370660;31370660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,19E+15;3,19E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.5-153.195.0.53-0-0-0;134221965;0;153195053;0;0;25/03/2025 00:01;4489944;4;1;0;0;0;0;0;0;0;0;0;0;0;11.135.996.350.956.700;11224860;9,11E+15;23047440;2825120;31338010;1,04E+16;1,10E+16;23047440;2825120;0;0;0;0;0;0;0;0;0;0;0;8,91E+15;2,23E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.13-101.235.0.32-0-0-0;1342219613;0;101235032;0;0;25/03/2025 00:02;8785203;6;1;0;0;0;0;0;0;0;0;0;0;0;0.796794337023288;14642005;3,36E+15;83256110;0;87852030;17570406;3,67E+16;83256110;95740;0;0;0;0;0;0;0;0;0;0;0;6,83E+15;1,14E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;-1;-1;0;0;0;0;0;0;83256110;0;83256110;83256110;0
172.64.147.231-192.168.188.24-443-56889-6;17264147231;443;19216818824;56889;6;24/03/2025 23:59;28;0;2;0;0;0;0;0;0;0;0;0;0;0;7.142.857.142.857.140;280;0;280;280;0;0;0;0;0;280;280;0;280;280;0;0;0;0;0;40;0;7,14E+15;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;254;0;0;0;0;0;0;0;0;0;0;0
134.221.96.6-147.1.3.138-0-0-0;134221966;0;14713138;0;0;25/03/2025 00:01;813296;1;1;0;0;0;0;0;0;0;0;0;0;0;24.591.292.715.075.400;8132960;0;8132960;8132960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,23E+16;1,23E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.0-0.0.0.110-0-0-0;134221960;0;110;0;0;25/03/2025 00:01;4378590;3;1;0;0;0;0;0;0;0;0;0;0;0;0.9135360926691012;14595300;1,61E+16;32075700;398750;43387150;21693575;1,47E+15;32075700;11311450;0;0;0;0;0;0;0;0;0;0;0;6,85E+15;2,28E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.12-215.137.4.184-0-0-0;1342219612;0;2151374184;0;0;25/03/2025 00:02;26725;15;1;0;0;0;0;0;0;0;0;0;0;0;598.690.364.826.941;1,78E+16;4,73E+14;173860;0;256200;1,83E+16;4,91E+15;173860;0;0;0;0;0;0;0;0;0;0;0;0;5,61E+15;3,74E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.4-205.134.4.214-0-0-0;134221964;0;2051344214;0;0;25/03/2025 00:02;38;2;1;0;0;0;0;0;0;0;0;0;0;0;7.894.736.842.105.260;190;4,24E+15;220;160;160;160;0;160;160;0;0;0;0;0;0;0;0;0;0;0;5,26E+15;2,63E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.14-153.164.0.51-0-0-0;1342219614;0;153164051;0;0;25/03/2025 00:02;180;1;1;0;0;0;0;0;0;0;0;0;0;0;11.111.111.111.111.100;1800;0;1800;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,56E+15;5,56E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.10-247.17.4.214-0-0-0;1342219610;0;247174214;0;0;25/03/2025 00:01;57;1;1;0;0;0;0;0;0;0;0;0;0;0;3.508.771.929.824.560;570;0;570;570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,75E+16;1,75E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.12-68.193.4.135-0-0-0;1342219612;0;681934135;0;0;25/03/2025 00:02;59;1;1;0;0;0;0;0;0;0;0;0;0;0;3.389.830.508.474.570;590;0;590;590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,69E+15;1,69E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.3-154.115.4.207-0-0-0;134221963;0;1541154207;0;0;25/03/2025 00:02;65196650;25;1;0;0;0;0;0;0;0;0;0;0;0;0.3987934962916039;2,61E+16;2,88E+16;70645040;2980;6,52E+14;2,72E+16;2,89E+16;70645040;2980;0;0;0;0;0;0;0;0;0;0;0;3,83E+16;1,53E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;1;0;-1;-1;0;0;3,49E+15;1,71E+16;43230370;119890;6,32E+15;6,09E+15;70645040;50675680;0
134.221.96.6-147.1.0.54-0-0-0;134221966;0;1471054;0;0;25/03/2025 00:01;1367462;70;1;0;0;0;0;0;0;0;0;0;0;0;5.192.100.402.058.700;1,95E+15;1,02E+15;8164300;460;13542540;1,96E+15;1,03E+16;8164300;460;0;0;0;0;0;0;0;0;0;0;0;5,12E+15;7,31E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.11-222.55.3.248-0-0-0;1342219611;0;222553248;0;0;25/03/2025 00:01;40;10;1;0;0;0;0;0;0;0;0;0;0;0;275000.0;40;1,26E+16;400;0;400;4,44E+15;1,33E+16;400;0;0;0;0;0;0;0;0;0;0;0;0;2,50E+16;2,50E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.12-72.108.0.20-0-0-0;1342219612;0;72108020;0;0;24/03/2025 23:59;662;1;1;0;0;0;0;0;0;0;0;0;0;0;30.211.480.362.537.700;6620;0;6620;6620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,51E+16;1,51E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.12-37.185.0.20-0-0-0;1342219612;0;37185020;0;0;25/03/2025 00:00;877386;4;1;0;0;0;0;0;0;0;0;0;0;0;5.698.746.047.919.610;2,19E+16;3,77E+16;7841330;199820;8389800;2796600;4,37E+15;7841330;199820;0;0;0;0;0;0;0;0;0;0;0;4,56E+15;1,14E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.9-154.168.4.209-0-0-0;134221969;0;1541684209;0;0;24/03/2025 23:59;40321124;11;1;0;0;0;0;0;0;0;0;0;0;0;0.2976107511288623;3,67E+16;2,96E+16;72141660;118860;3,32E+12;33249100;2,88E+15;72141660;118860;0;0;0;0;0;0;0;0;0;0;0;2,73E+15;2,48E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;1;0;-1;-1;0;0;64779165;9,13E+15;1,29E+14;194450;684132275;3,96E+15;72141660;63206030;0
134.221.96.13-19.119.0.20-0-0-0;1342219613;0;19119020;0;0;24/03/2025 23:59;2033921;2;1;0;0;0;0;0;0;0;0;0;0;0;14.749.835.416.419.800;10169605;1,43E+16;20273430;65780;65780;65780;0;65780;65780;0;0;0;0;0;0;0;0;0;0;0;9,83E+15;4,92E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.3-154.115.0.60-0-0-0;134221963;0;154115060;0;0;25/03/2025 00:02;48183028;2;1;0;0;0;0;0;0;0;0;0;0;0;0.0622625875650654;2,41E+14;1,87E+21;3,73E+14;1,09E+14;1,09E+14;1,09E+14;0;1,09E+14;1,09E+14;0;0;0;0;0;0;0;0;0;0;0;4,15E+15;2,08E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;2,41E+14;1,87E+21;3,73E+14;1,09E+14;0
134.221.96.13-101.235.3.107-0-0-0;1342219613;0;1012353107;0;0;25/03/2025 00:02;0;1;1;0;0;0;0;0;0;0;0;0;0;#NUM!;inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.13-67.183.4.216-0-0-0;1342219613;0;671834216;0;0;25/03/2025 00:01;0;1;1;0;0;0;0;0;0;0;0;0;0;#NUM!;inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.104.0-0.0.0.208-0-0-0;1342211040;0;208;0;0;25/03/2025 00:00;40456307;1;1;0;0;0;0;0;0;0;0;0;0;0;0.049436049612734;4,05E+14;0;4,05E+14;4,05E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,47E+16;2,47E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;4,05E+14;0;4,05E+14;4,05E+14;0
134.221.96.5-250.4.4.214-0-0-0;134221965;0;25044214;0;0;25/03/2025 00:01;56;2;1;0;0;0;0;0;0;0;0;0;0;0;5.357.142.857.142.850;280;1,41E+16;290;270;270;270;0;270;270;0;0;0;0;0;0;0;0;0;0;0;3,57E+15;1,79E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.0-0.0.0.36-0-0-0;134221960;0;36;0;0;25/03/2025 00:00;98652287;5;1;0;0;0;0;0;0;0;0;0;0;0;0.0608196746619771;1,97E+15;2,11E+23;4,83E+14;9653380;9,77E+14;2,44E+16;2,11E+23;4,83E+14;49014900;0;0;0;0;0;0;0;0;0;0;0;5,07E+15;1,01E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;-1;-1;0;0;29334140;2,78E+16;49014900;9653380;3,09E+23;2,03E+20;4,83E+14;85626420;0
134.221.104.7-59.152.3.82-0-0-0;1342211047;0;59152382;0;0;25/03/2025 00:02;45566584;5;1;0;0;0;0;0;0;0;0;0;0;0;0.1316754400549314;91133168;1,12E+23;2,72E+13;148910;3,84E+14;960314525;1,28E+22;2,72E+13;148910;0;0;0;0;0;0;0;0;0;0;0;1,10E+16;2,19E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;-1;-1;0;0;299170;0;299170;299170;1,52E+14;1,06E+23;2,72E+13;71540030;0
134.221.96.4-34.27.0.20-0-0-0;134221964;0;3427020;0;0;25/03/2025 00:02;185853;105;1;0;0;0;0;0;0;0;0;0;0;0;5.703.432.282.502.830;1,77E+16;7,77E+15;658490;140;1770620;1,70E+16;7,78E+15;658490;140;0;0;0;0;0;0;0;0;0;0;0;5,65E+15;5,38E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.0-0.0.0.94-0-0-0;134221960;0;94;0;0;25/03/2025 00:00;107627376;4;1;0;0;0;0;0;0;0;0;0;0;0;0.0464565818272852;2,69E+14;2,47E+23;5,85E+14;22271490;1,05E+16;3,51E+14;2,25E+23;5,85E+14;1,36E+13;0;0;0;0;0;0;0;0;0;0;0;3,72E+16;9,29E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;-1;-1;0;0;22271490;0;22271490;22271490;3,51E+14;2,25E+23;5,85E+14;1,36E+13;0
134.221.96.14-200.184.0.71-0-0-0;1342219614;0;200184071;0;0;24/03/2025 23:59;10409823;2;1;0;0;0;0;0;0;0;0;0;0;0;0.2881893380896101;52049115;2,87E+15;72347530;31750700;72347530;72347530;0;72347530;72347530;0;0;0;0;0;0;0;0;0;0;0;1,92E+16;9,61E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;31750700;0;31750700;31750700;72347530;0;72347530;72347530;0
134.221.96.3-127.3.4.214-0-0-0;134221963;0;12734214;0;0;25/03/2025 00:01;18701;2;1;0;0;0;0;0;0;0;0;0;0;0;16.041.922.891.823.900;93505;1,32E+16;186660;350;186660;186660;0;186660;186660;0;0;0;0;0;0;0;0;0;0;0;1,07E+16;5,35E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
