Flow ID;Src IP;Src Port;Dst IP;Dst Port;Protocol;Timestamp;Flow Duration;Tot Fwd Pkts;Tot Bwd Pkts;TotLen Fwd Pkts;TotLen Bwd Pkts;Fwd Pkt Len Max;Fwd Pkt Len Min;Fwd Pkt Len Mean;Fwd Pkt Len Std;Bwd Pkt Len Max;Bwd Pkt Len Min;Bwd Pkt Len Mean;Bwd Pkt Len Std;Flow Byts/s;Flow Pkts/s;Flow IAT Mean;Flow IAT Std;Flow IAT Max;Flow IAT Min;Fwd IAT Tot;Fwd IAT Mean;Fwd IAT Std;Fwd IAT Max;Fwd IAT Min;Bwd IAT Tot;Bwd IAT Mean;Bwd IAT Std;Bwd IAT Max;Bwd IAT Min;Fwd PSH Flags;Bwd PSH Flags;Fwd URG Flags;Bwd URG Flags;Fwd Header Len;Bwd Header Len;Fwd Pkts/s;Bwd Pkts/s;Pkt Len Min;Pkt Len Max;Pkt Len Mean;Pkt Len Std;Pkt Len Var;FIN Flag Cnt;SYN Flag Cnt;RST Flag Cnt;PSH Flag Cnt;ACK Flag Cnt;URG Flag Cnt;CWE Flag Count;ECE Flag Cnt;Down/Up Ratio;Pkt Size Avg;Fwd Seg Size Avg;Bwd Seg Size Avg;Fwd Byts/b Avg;Fwd Pkts/b Avg;Fwd Blk Rate Avg;Bwd Byts/b Avg;Bwd Pkts/b Avg;Bwd Blk Rate Avg;Subflow Fwd Pkts;Subflow Fwd Byts;Subflow Bwd Pkts;Subflow Bwd Byts;Init Fwd Win Byts;Init Bwd Win Byts;Fwd Act Data Pkts;Fwd Seg Size Min;Active Mean;Active Std;Active Max;Active Min;Idle Mean;Idle Std;Idle Max;Idle Min;Label
134.221.96.0-3.248.5.100-0-0-0;134221960;0;32485100;0;0;25/03/2025 00:02;210;1;1;0;0;0;0;0;0;0;0;0;0;0;9523.809523809523;2100;0;2100;2100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,7619E+16;4,7619E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
162.159.135.234-192.168.188.24-443-57331-6;1,62159E+11;443;19216818824;57331;6;25/03/2025 00:01;116028755;110;108;133420;5870;5120;0;1,21291E+15;9,76108E+15;4250;0;5,43519E+15;4,17136E+16;1,20048E+15;1.8788446019264793;5,34695E+15;8,8577E+15;44443610;230;1,15468E+16;1,05934E+15;1,04948E+16;44995060;221100;1,16029E+16;1,08438E+16;1,04465E+16;44443610;160190;0;1;0;0;2200;2160;9,48041E+15;9,30804E+15;0;5120;6,55434E+15;9,78201E+15;9,56876E+15;0;0;0;1;1;0;0;0;0;6,5844E+14;1,21291E+15;5,43519E+15;0;0;0;0;0;0;110;13342;108;587;-1;250;107;0;0;0;0;0;0;0;0;0;0
134.221.96.6-147.1.3.134-0-0-0;134221966;0;14713134;0;0;25/03/2025 00:01;509;1;1;0;0;0;0;0;0;0;0;0;0;0;3929.2730844793714;5090;0;5090;5090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,96464E+16;1,96464E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.15-108.98.0.20-0-0-0;1342219615;0;10898020;0;0;24/03/2025 23:59;7184;1;1;0;0;0;0;0;0;0;0;0;0;0;278.39643652561244;71840;0;71840;71840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,39198E+16;1,39198E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.0-0.0.0.132-0-0-0;134221960;0;132;0;0;25/03/2025 00:02;1576;1;1;0;0;0;0;0;0;0;0;0;0;0;1269.0355329949239;15760;0;15760;15760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,34518E+15;6,34518E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.0-16.31.0.20-0-0-0;134221960;0;1631020;0;0;25/03/2025 00:02;177238;3;1;0;0;0;0;0;0;0;0;0;0;0;22.56852368002347;5,90793E+16;4,36116E+16;851250;87310;1685070;842535;1,23249E+16;851250;833820;0;0;0;0;0;0;0;0;0;0;0;1,69264E+16;5,64213E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.5-250.4.0.39-0-0-0;134221965;0;2504039;0;0;25/03/2025 00:01;448;1;1;0;0;0;0;0;0;0;0;0;0;0;4464.285714285715;4480;0;4480;4480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,23214E+16;2,23214E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.7-142.89.4.184-0-0-0;134221967;0;142894184;0;0;25/03/2025 00:02;11359933;293;1;0;0;0;0;0;0;0;0;0;0;0;25.880434330026418;3,87711E+15;3,99144E+16;56327910;0;1,13597E+14;3,89031E+14;3,99823E+16;56327910;0;0;0;0;0;0;0;0;0;0;0;0;2,57924E+15;8,80287E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;293;0;1;0;-1;-1;0;0;53408610;0;53408610;53408610;56327910;0;56327910;56327910;0
134.221.96.6-30.136.4.214-0-0-0;134221966;0;301364214;0;0;25/03/2025 00:01;61;2;1;0;0;0;0;0;0;0;0;0;0;0;49180.32786885246;305;9,19239E+15;370;240;370;370;0;370;370;0;0;0;0;0;0;0;0;0;0;0;3,27869E+15;1,63934E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
172.64.146.88-192.168.188.24-8443-58957-6;1726414688;8443;19216818824;58957;6;24/03/2025 23:59;29;0;2;0;0;0;0;0;0;0;0;0;0;0;68965.5172413793;290;0;290;290;0;0;0;0;0;290;290;0;290;290;0;0;0;0;0;40;0;6,89655E+14;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;-1;255;0;0;0;0;0;0;0;0;0;0;0
134.221.96.5-9.117.4.214-0-0-0;134221965;0;91174214;0;0;25/03/2025 00:00;34;2;1;0;0;0;0;0;0;0;0;0;0;0;88235.29411764706;170;2,82843E+16;190;150;150;150;0;150;150;0;0;0;0;0;0;0;0;0;0;0;5,88235E+16;2,94118E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.7-173.1.0.20-0-0-0;134221967;0;1731020;0;0;25/03/2025 00:02;9166;1;1;0;0;0;0;0;0;0;0;0;0;0;218.1976871045167;91660;0;91660;91660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,09099E+16;1,09099E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.2-6.239.0.55-0-0-0;134221962;0;6239055;0;0;25/03/2025 00:02;127026;1;1;0;0;0;0;0;0;0;0;0;0;0;15.744808149512698;1270260;0;1270260;1270260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,8724E+15;7,8724E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.11-122.172.0.32-0-0-0;1342219611;0;122172032;0;0;25/03/2025 00:02;45086985;1;1;0;0;0;0;0;0;0;0;0;0;0;0.0443586990791245;4,5087E+14;0;4,5087E+14;4,5087E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,21793E+15;2,21793E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;4,5087E+14;0;4,5087E+14;4,5087E+14;0
134.221.96.2-55.206.0.40-0-0-0;134221962;0;55206040;0;0;25/03/2025 00:02;23994;19;1;0;0;0;0;0;0;0;0;0;0;0;833.541718763024;1,26284E+15;1,77674E+16;67370;230;239700;1,33167E+16;1,802E+16;67370;230;0;0;0;0;0;0;0;0;0;0;0;7,91865E+15;4,16771E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.7-98.188.5.180-0-0-0;134221967;0;981885180;0;0;25/03/2025 00:00;0;1;1;0;0;0;0;0;0;0;0;0;0;#NUM!;Infinity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.11-122.172.0.20-0-0-0;1342219611;0;122172020;0;0;25/03/2025 00:02;56913;2;1;0;0;0;0;0;0;0;0;0;0;0;52.712034157398136;284565;2,7452E+16;478680;90450;478680;478680;0;478680;478680;0;0;0;0;0;0;0;0;0;0;0;3,51414E+15;1,75707E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.9-182.130.0.21-0-0-0;134221969;0;182130021;0;0;25/03/2025 00:01;45007623;1;1;0;0;0;0;0;0;0;0;0;0;0;0.044436916830733315;4,50076E+14;0;4,50076E+14;4,50076E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,22185E+16;2,22185E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;4,50076E+14;0;4,50076E+14;4,50076E+14;0
134.221.96.12-24.65.0.60-0-0-0;1342219612;0;2465060;0;0;24/03/2025 23:59;60004377;1;1;0;0;0;0;0;0;0;0;0;0;0;0.03333090184404381;6,00044E+14;0;6,00044E+14;6,00044E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,66655E+16;1,66655E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;6,00044E+14;0;6,00044E+14;6,00044E+14;0
134.221.96.13-71.113.4.216-0-0-0;1342219613;0;711134216;0;0;25/03/2025 00:01;17703;6;1;0;0;0;0;0;0;0;0;0;0;0;395.41320680110715;29505;7,11271E+15;174680;0;174680;34936;7,81193E+16;174680;0;0;0;0;0;0;0;0;0;0;0;0;3,38926E+15;5,64876E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.9-154.168.0.41-0-0-0;134221969;0;154168041;0;0;24/03/2025 23:59;40370848;61;1;0;0;0;0;0;0;0;0;0;0;0;1.5357616466218396;6,61817E+15;1,91559E+16;72239180;450;4,03707E+14;67284485;1,9298E+15;72239180;450;0;0;0;0;0;0;0;0;0;0;0;1,51099E+16;2,47703E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;1;0;-1;-1;0;0;14889934;3,32149E+15;74306490;10320;65851762;6,97541E+15;72239180;54921740;0
134.221.96.11-109.243.3.0-0-0-0;1342219611;0;10924330;0;0;25/03/2025 00:02;0;1;1;0;0;0;0;0;0;0;0;0;0;#NUM!;Infinity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.9-0.150.4.214-0-0-0;134221969;0;1504214;0;0;25/03/2025 00:01;3761719;6;1;0;0;0;0;0;0;0;0;0;0;0;1.8608513820410297;6,26953E+15;1,47738E+15;36420390;270;37616810;7,52336E+15;1,61567E+16;36420390;270;0;0;0;0;0;0;0;0;0;0;0;1,59502E+16;2,65836E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.104.0-0.0.1.53-0-0-0;1342211040;0;153;0;0;25/03/2025 00:01;13739391;1;1;0;0;0;0;0;0;0;0;0;0;0;0.14556685955003393;1,37394E+14;0;1,37394E+14;1,37394E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,27834E+15;7,27834E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1,37394E+14;0;1,37394E+14;1,37394E+14;0
134.221.96.3-154.115.2.183-0-0-0;134221963;0;1541152183;0;0;25/03/2025 00:02;6568034;1;1;0;0;0;0;0;0;0;0;0;0;0;0.30450512284193415;65680340;0;65680340;65680340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,52253E+16;1,52253E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;65680340;0;65680340;65680340;0
134.221.96.8-159.86.0.20-0-0-0;134221968;0;15986020;0;0;25/03/2025 00:02;45566058;3;1;0;0;0;0;0;0;0;0;0;0;0;0.08778464004939818;1,51887E+14;1,05591E+23;2,71559E+14;71840790;3,8382E+14;1,9191E+15;1,1264E+23;2,71559E+14;1,12261E+14;0;0;0;0;0;0;0;0;0;0;0;6,58385E+15;2,19462E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;-1;-1;0;0;0;0;0;0;1,51887E+14;1,05591E+23;2,71559E+14;71840790;0
134.221.96.0-0.0.2.243-0-0-0;134221960;0;2243;0;0;25/03/2025 00:01;3439493;2;1;0;0;0;0;0;0;0;0;0;0;0;0.8722215745169418;17197465;2,08434E+15;31935960;2458970;2458970;2458970;0;2458970;2458970;0;0;0;0;0;0;0;0;0;0;0;5,81481E+15;2,90741E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.3-57.190.0.175-0-0-0;134221963;0;571900175;0;0;25/03/2025 00:00;964760;1;1;0;0;0;0;0;0;0;0;0;0;0;2.0730544384095526;9647600;0;9647600;9647600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,03653E+16;1,03653E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.6-94.206.0.20-0-0-0;134221966;0;94206020;0;0;25/03/2025 00:00;342253;4;1;0;0;0;0;0;0;0;0;0;0;0;14.609075742214094;8556325;1,3208E+16;2823880;2220;3194410;1,0648E+16;1,53436E+16;2823880;2220;0;0;0;0;0;0;0;0;0;0;0;1,16873E+16;2,92182E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.0-0.0.0.30-0-0-0;134221960;0;30;0;0;25/03/2025 00:02;44737872;2;1;0;0;0;0;0;0;0;0;0;0;0;0.06705727979194004;2,23689E+14;1,95354E+23;3,61825E+14;85553570;3,61825E+14;3,61825E+14;0;3,61825E+14;3,61825E+14;0;0;0;0;0;0;0;0;0;0;0;4,47049E+16;2,23524E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;2,23689E+14;1,95354E+23;3,61825E+14;85553570;0
134.221.96.7-34.209.4.184-0-0-0;134221967;0;342094184;0;0;25/03/2025 00:02;3138;2;1;0;0;0;0;0;0;0;0;0;0;0;956.0229445506692;15690;2,00677E+15;29880;1500;29880;29880;0;29880;29880;0;0;0;0;0;0;0;0;0;0;0;6,37349E+14;3,18674E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
185.159.159.143-192.168.188.24-443-59038-6;1,85159E+11;443;19216818824;59038;6;25/03/2025 00:01;41616;1;2;0;240;0;0;0;0;240;0;120;1,69706E+15;5,76701E+15;72.08765859284891;208080;2,94072E+16;416020;140;0;0;0;0;0;140;140;0;140;140;0;1;0;0;20;40;2,40292E+16;4,80584E+15;0;240;120;1,38564E+16;1920;1;0;0;1;1;0;0;0;20;160;0;120;0;0;0;0;0;0;1;0;2;24;-1;0;0;0;0;0;0;0;0;0;0;0;0
134.221.96.11-74.251.0.152-0-0-0;1342219611;0;742510152;0;0;25/03/2025 00:01;29651432;1;1;0;0;0;0;0;0;0;0;0;0;0;0.06745036799571771;2,96514E+14;0;2,96514E+14;2,96514E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,37252E+15;3,37252E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;2,96514E+14;0;2,96514E+14;2,96514E+14;0
134.221.96.9-85.132.0.233-0-0-0;134221969;0;851320233;0;0;25/03/2025 00:02;14423;1;1;0;0;0;0;0;0;0;0;0;0;0;138.66740622616655;144230;0;144230;144230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,93337E+15;6,93337E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.6-147.1.2.29-0-0-0;134221966;0;1471229;0;0;25/03/2025 00:01;8308;4;1;0;0;0;0;0;0;0;0;0;0;0;601.829561868079;20770;2,76651E+16;62250;5840;75330;25110;3,21718E+16;62250;5840;0;0;0;0;0;0;0;0;0;0;0;4,81464E+15;1,20366E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.0-0.0.1.30-0-0-0;134221960;0;130;0;0;25/03/2025 00:00;76566528;2;1;0;0;0;0;0;0;0;0;0;0;0;0.03918161210078639;3,82833E+14;3,06768E+23;5,99751E+14;1,65915E+14;1,65915E+14;1,65915E+14;0;1,65915E+14;1,65915E+14;0;0;0;0;0;0;0;0;0;0;0;2,61211E+15;1,30605E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;3,82833E+14;3,06768E+23;5,99751E+14;1,65915E+14;0
134.221.96.7-160.193.0.32-0-0-0;134221967;0;160193032;0;0;25/03/2025 00:02;45092491;2;1;0;0;0;0;0;0;0;0;0;0;0;0.06652992401772614;2,25462E+15;3,18681E+22;4,50804E+14;120870;4,50804E+14;4,50804E+14;0;4,50804E+14;4,50804E+14;0;0;0;0;0;0;0;0;0;0;0;4,43533E+16;2,21766E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;120870;0;120870;120870;4,50804E+14;0;4,50804E+14;4,50804E+14;0
134.221.96.15-78.40.0.39-0-0-0;1342219615;0;7840039;0;0;25/03/2025 00:00;12134;7;1;0;0;0;0;0;0;0;0;0;0;0;659.3044338223174;1,73343E+16;3,27663E+16;87600;360;118730;1,97883E+16;3,51819E+15;87600;360;0;0;0;0;0;0;0;0;0;0;0;5,76891E+15;8,24131E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.0-0.0.1.56-0-0-0;134221960;0;156;0;0;25/03/2025 00:00;10118263;1;1;0;0;0;0;0;0;0;0;0;0;0;0.1976623853323441;1,01183E+14;0;1,01183E+14;1,01183E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,88312E+15;9,88312E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;1,01183E+14;0;1,01183E+14;1,01183E+14;0
134.221.96.13-101.235.0.31-0-0-0;1342219613;0;101235031;0;0;25/03/2025 00:02;8263520;4;1;0;0;0;0;0;0;0;0;0;0;0;0.6050690262745174;20658800;4,0007E+16;80664180;27500;1971020;6,57007E+15;6,43674E+15;1313970;27500;0;0;0;0;0;0;0;0;0;0;0;4,84055E+16;1,21014E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;-1;-1;0;0;0;0;0;0;80664180;0;80664180;80664180;0
134.221.96.3-193.88.5.180-0-0-0;134221963;0;193885180;0;0;25/03/2025 00:01;238;3;1;0;0;0;0;0;0;0;0;0;0;0;16806.72268907563;7,93333E+15;1,37409E+16;2380;0;2380;1190;1,68291E+15;2380;0;0;0;0;0;0;0;0;0;0;0;0;1,2605E+16;4,20168E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.8-92.240.0.20-0-0-0;134221968;0;92240020;0;0;25/03/2025 00:01;37355;2;1;0;0;0;0;0;0;0;0;0;0;0;80.31053406505153;186775;1,70625E+16;198840;174710;174710;174710;0;174710;174710;0;0;0;0;0;0;0;0;0;0;0;5,35404E+15;2,67702E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.0-0.0.0.221-0-0-0;134221960;0;221;0;0;24/03/2025 23:59;99934218;1;1;0;0;0;0;0;0;0;0;0;0;0;0.020013165060239927;9,99342E+14;0;9,99342E+14;9,99342E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,00066E+16;1,00066E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;9,99342E+14;0;9,99342E+14;9,99342E+14;0
134.221.96.0-0.0.4.207-0-0-0;134221960;0;4207;0;0;25/03/2025 00:01;76007;7;1;0;0;0;0;0;0;0;0;0;0;0;105.25346349678318;1,08581E+16;1,80927E+16;509450;700;755040;125840;1,9178E+16;509450;700;0;0;0;0;0;0;0;0;0;0;0;9,20968E+15;1,31567E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.13-101.235.2.225-0-0-0;1342219613;0;1012352225;0;0;25/03/2025 00:02;6512;1;1;0;0;0;0;0;0;0;0;0;0;0;307.12530712530713;65120;0;65120;65120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,53563E+16;1,53563E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.1-155.54.0.41-0-0-0;134221961;0;15554041;0;0;25/03/2025 00:02;65155098;16;1;0;0;0;0;0;0;0;0;0;0;0;0.2609158841262122;4072193625;7,4677E+15;2,32094E+14;220;6,33067E+12;4,22045E+15;7,70539E+15;2,32094E+14;220;0;0;0;0;0;0;0;0;0;0;0;2,45568E+16;1,5348E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;1;0;-1;-1;0;0;51260490;0;51260490;51260490;1,50073E+16;8,01208E+15;2,32094E+14;58162100;0
134.221.96.13-150.162.3.144-0-0-0;1342219613;0;1501623144;0;0;25/03/2025 00:02;17604;1;1;0;0;0;0;0;0;0;0;0;0;0;113.6105430583958;176040;0;176040;176040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,68053E+14;5,68053E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.8-59.147.4.214-0-0-0;134221968;0;591474214;0;0;25/03/2025 00:02;32;1;1;0;0;0;0;0;0;0;0;0;0;0;62500.0;320;0;320;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;312500;312500;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.96.8-59.147.0.52-0-0-0;134221968;0;59147052;0;0;25/03/2025 00:02;8328714;27;1;0;0;0;0;0;0;0;0;0;0;0;3.3618635482020394;3,08471E+14;1,57099E+16;81687560;220;82641590;3,17852E+15;1,60133E+16;81687560;220;0;0;0;0;0;0;0;0;0;0;0;3,2418E+16;1,20067E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;1;0;-1;-1;0;0;645550;0;645550;645550;81687560;0;81687560;81687560;0
134.221.104.1-172.209.0.20-0-0-0;1342211041;0;172209020;0;0;25/03/2025 00:01;41399101;5;1;0;0;0;0;0;0;0;0;0;0;0;0.1449306833981733;82798202;1,84601E+22;4,13022E+13;0;4,13468E+14;1,03367E+16;2,06436E+23;4,13022E+13;0;0;0;0;0;0;0;0;0;0;0;0;1,20776E+16;2,41551E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;-1;-1;0;0;630680;0;630680;630680;4,13022E+13;0;4,13022E+13;4,13022E+13;0
134.221.96.0-0.0.0.162-0-0-0;134221960;0;162;0;0;25/03/2025 00:01;45915474;3;1;0;0;0;0;0;0;0;0;0;0;0;0.08711660038617917;1,53052E+14;2,32926E+22;4,21318E+14;2213440;4,23532E+14;2,11766E+15;2,96352E+22;4,21318E+14;2213440;0;0;0;0;0;0;0;0;0;0;0;6,53375E+15;2,17792E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;-1;-1;0;0;35623030;0;35623030;35623030;4,21318E+14;0;4,21318E+14;4,21318E+14;0
134.221.96.5-153.195.0.59-0-0-0;134221965;0;153195059;0;0;25/03/2025 00:01;33027619;1;1;0;0;0;0;0;0;0;0;0;0;0;0.060555379423506125;3,30276E+14;0;3,30276E+14;3,30276E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,02777E+16;3,02777E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;3,30276E+14;0;3,30276E+14;3,30276E+14;0
